unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1652558400,2022-05-14 20:00:00,BTC/USDT,29594.66,29594.66,29594.66,29594.66,0.05000000,1479.7330000000002
1652554800,2022-05-14 19:00:00,BTC/USDT,29454.89,29454.89,29454.89,29454.89,0.00067560,19.899723684
1652551200,2022-05-14 18:00:00,BTC/USDT,29822.67,29822.67,29479.58,29479.58,0.50280594,14822.5079327052
1652547600,2022-05-14 17:00:00,BTC/USDT,29336.90,29513.22,29336.90,29390.10,0.16735565,4918.5992890649995
1652544000,2022-05-14 16:00:00,BTC/USDT,28814.30,29623.44,28814.30,29408.28,0.46609386,13707.0187411608
1652540400,2022-05-14 15:00:00,BTC/USDT,28823.95,28823.95,28823.95,28823.95,0.36230502,10443.061781229
1652536800,2022-05-14 14:00:00,BTC/USDT,28894.04,28894.04,28894.04,28894.04,0.00000000,0.0
1652533200,2022-05-14 13:00:00,BTC/USDT,29028.95,29028.95,28894.04,28894.04,0.00678071,195.9221059684
1652529600,2022-05-14 12:00:00,BTC/USDT,29067.86,29113.12,29067.86,29113.12,1.00676599,29310.0990787888
1652526000,2022-05-14 11:00:00,BTC/USDT,29284.48,29284.48,28851.53,29015.09,3.51514321,101992.1966010389
1652522400,2022-05-14 10:00:00,BTC/USDT,29340.01,29340.01,29340.01,29340.01,0.01000000,293.4001
1652518800,2022-05-14 09:00:00,BTC/USDT,29432.36,29470.62,29432.36,29470.62,0.76602845,22575.333359139
1652515200,2022-05-14 08:00:00,BTC/USDT,29465.48,29465.48,29457.06,29457.06,0.33102371,9750.985286892601
1652511600,2022-05-14 07:00:00,BTC/USDT,29418.14,29418.14,29418.14,29418.14,0.00000000,0.0
1652508000,2022-05-14 06:00:00,BTC/USDT,29427.75,29427.75,29365.37,29418.14,1.04246057,30667.2509927398
1652504400,2022-05-14 05:00:00,BTC/USDT,29415.13,29477.00,29415.13,29443.21,0.24199459,7125.0975322339
1652500800,2022-05-14 04:00:00,BTC/USDT,29525.78,29525.79,29525.78,29525.79,0.07512337,2218.0768467123
1652497200,2022-05-14 03:00:00,BTC/USDT,29712.62,29712.62,29712.62,29712.62,0.00000000,0.0
1652493600,2022-05-14 02:00:00,BTC/USDT,29633.01,29712.62,29633.00,29712.62,0.17599899,5229.3911102537995
1652490000,2022-05-14 01:00:00,BTC/USDT,29438.47,29756.70,29438.47,29756.70,0.55481856,16509.569444352
1652486400,2022-05-14 00:00:00,BTC/USDT,29386.74,29596.91,29339.72,29502.54,0.16672049,4918.6779250446
1652482800,2022-05-13 23:00:00,BTC/USDT,29707.16,29707.16,29396.65,29396.65,2.95163133,86768.07313704451
1652479200,2022-05-13 22:00:00,BTC/USDT,29875.87,29875.87,29875.87,29875.87,0.00000000,0.0
1652475600,2022-05-13 21:00:00,BTC/USDT,29875.87,29875.87,29875.87,29875.87,0.03180462,950.1906925193999
1652472000,2022-05-13 20:00:00,BTC/USDT,29923.51,30110.00,29823.65,29835.20,0.62128756,18536.238610112
1652468400,2022-05-13 19:00:00,BTC/USDT,29993.45,30000.00,29993.45,30000.00,0.84130326,25239.0978
1652464800,2022-05-13 18:00:00,BTC/USDT,29515.74,30149.69,29515.74,30149.69,1.77387853,53481.887777155694
1652461200,2022-05-13 17:00:00,BTC/USDT,30256.85,30256.85,29622.44,29622.44,2.27334307,67341.9686904908
1652457600,2022-05-13 16:00:00,BTC/USDT,30394.76,30425.68,29774.43,29823.50,1.31608455,39250.247576925
1652454000,2022-05-13 15:00:00,BTC/USDT,30546.34,30546.34,30353.21,30354.05,0.00686417,208.3553593885
1652450400,2022-05-13 14:00:00,BTC/USDT,30820.67,30975.26,30725.07,30742.13,1.54098274,47373.0917208362
1652446800,2022-05-13 13:00:00,BTC/USDT,30750.32,30750.32,30644.98,30654.73,0.28913472,8863.3467752256
1652443200,2022-05-13 12:00:00,BTC/USDT,30629.72,32198.00,30549.62,30549.62,69.77769228,2131681.9836309333
1652439600,2022-05-13 11:00:00,BTC/USDT,30447.39,30630.83,30285.71,30630.83,0.06433585,1970.6604842555
1652436000,2022-05-13 10:00:00,BTC/USDT,30415.08,30415.08,30233.69,30321.11,1.82080265,55208.7574389415
1652432400,2022-05-13 09:00:00,BTC/USDT,30355.62,30689.66,30355.62,30449.22,0.79288589,24142.7568995058
1652428800,2022-05-13 08:00:00,BTC/USDT,30228.20,30422.87,30220.94,30258.86,1.39581452,42235.7561466472
1652425200,2022-05-13 07:00:00,BTC/USDT,30259.39,30469.30,30259.39,30469.30,0.09555468,2911.484211324
1652421600,2022-05-13 06:00:00,BTC/USDT,30634.45,30634.45,30412.41,30412.42,2.30293718,70037.8927517756
1652418000,2022-05-13 05:00:00,BTC/USDT,30703.39,31009.29,30703.39,30717.30,1.25841250,38655.03428625
1652414400,2022-05-13 04:00:00,BTC/USDT,30521.09,30521.09,30321.85,30402.54,0.05926207,1801.7174536578
1652410800,2022-05-13 03:00:00,BTC/USDT,30281.08,30687.63,30281.08,30464.00,0.98804389,30099.76906496
1652407200,2022-05-13 02:00:00,BTC/USDT,29467.90,30101.09,29467.90,30101.09,1.40068963,42162.2846146967
1652403600,2022-05-13 01:00:00,BTC/USDT,29688.73,29688.73,29346.48,29346.48,2.19967044,64552.584574051194
1652400000,2022-05-13 00:00:00,BTC/USDT,28996.99,29296.73,28930.27,29215.92,0.42626035,12453.588284772
1652396400,2022-05-12 23:00:00,BTC/USDT,28895.43,29058.82,28895.43,29058.82,0.01038669,301.82495510580003
1652392800,2022-05-12 22:00:00,BTC/USDT,28441.36,28693.43,28441.36,28693.43,0.35015479,10047.1419560297
1652389200,2022-05-12 21:00:00,BTC/USDT,28493.68,28587.57,27997.18,28587.57,1.28666291,36782.5660060287
1652385600,2022-05-12 20:00:00,BTC/USDT,28543.46,28543.46,28543.46,28543.46,0.02620169,747.8868904474
1652382000,2022-05-12 19:00:00,BTC/USDT,28487.80,28800.32,28430.67,28600.77,0.82476726,23588.9787067902
1652378400,2022-05-12 18:00:00,BTC/USDT,28714.97,28714.97,28257.82,28348.59,0.09769580,2769.538178922
1652374800,2022-05-12 17:00:00,BTC/USDT,29636.74,29636.75,28598.49,28598.49,2.89427678,82771.94555006221
1652371200,2022-05-12 16:00:00,BTC/USDT,29234.55,29878.10,29234.55,29816.34,8.86482711,264316.6991529774
1652367600,2022-05-12 15:00:00,BTC/USDT,29697.31,29706.86,29164.38,29192.46,0.56218359,16411.521963731397
1652364000,2022-05-12 14:00:00,BTC/USDT,27975.18,29100.00,27975.18,29100.00,3.98953353,116095.42572300001
1652360400,2022-05-12 13:00:00,BTC/USDT,28403.31,28724.45,27900.00,28186.37,3.75172424,105747.4875666088
1652356800,2022-05-12 12:00:00,BTC/USDT,28428.45,28661.69,27976.64,28439.15,5.11118573,145357.7776533295
1652353200,2022-05-12 11:00:00,BTC/USDT,28762.51,29186.25,28397.60,28428.45,4.95911138,140979.84991076103
1652349600,2022-05-12 10:00:00,BTC/USDT,28014.53,28766.86,27795.46,28766.86,1.55010562,44591.671355753206
1652346000,2022-05-12 09:00:00,BTC/USDT,28000.01,28407.23,28000.00,28000.00,3.34540059,93671.21652
1652342400,2022-05-12 08:00:00,BTC/USDT,28477.89,31699.82,27462.53,31699.82,4.77820038,151468.09196993161
1652338800,2022-05-12 07:00:00,BTC/USDT,27119.56,29436.78,26883.17,28013.15,25.77623813,722073.6251714096
1652335200,2022-05-12 06:00:00,BTC/USDT,27350.61,27908.06,27043.32,27100.00,38.01863270,1030304.9461699999
1652331600,2022-05-12 05:00:00,BTC/USDT,27736.37,27736.37,26839.41,26992.66,6.27786984,169456.4061153744
1652328000,2022-05-12 04:00:00,BTC/USDT,28384.69,28384.69,27267.00,27631.45,4.71732970,130346.659739065
1652324400,2022-05-12 03:00:00,BTC/USDT,28950.04,28950.04,28457.28,28457.28,0.38288316,10895.8132914048
1652320800,2022-05-12 02:00:00,BTC/USDT,28986.19,29391.95,28717.28,28781.20,0.34379768,9894.909787616
1652317200,2022-05-12 01:00:00,BTC/USDT,29956.11,29956.11,29435.49,29461.49,0.58333242,17185.8422585058
1652313600,2022-05-12 00:00:00,BTC/USDT,29180.05,30024.99,29113.65,29832.20,0.20878942,6228.647735324001
1652310000,2022-05-11 23:00:00,BTC/USDT,28876.36,29013.65,28694.89,29013.65,0.37992346,11022.966295229
1652306400,2022-05-11 22:00:00,BTC/USDT,29008.25,29343.18,28585.04,28877.75,1.59343770,46014.895541175
1652302800,2022-05-11 21:00:00,BTC/USDT,28598.94,29254.69,27880.00,29076.28,9.84313861,286201.8543031708
1652299200,2022-05-11 20:00:00,BTC/USDT,29488.40,29488.40,28350.36,28400.00,9.26961397,263257.036748
1652295600,2022-05-11 19:00:00,BTC/USDT,29734.11,29802.28,29299.00,29448.68,9.97060726,293621.2226054168
1652292000,2022-05-11 18:00:00,BTC/USDT,29847.47,30239.32,29790.29,29896.99,4.71032311,140824.48291643892
1652288400,2022-05-11 17:00:00,BTC/USDT,30251.75,30311.10,29443.22,29754.94,4.26793126,126992.0385654244
1652284800,2022-05-11 16:00:00,BTC/USDT,31145.93,31145.93,30315.57,30315.57,0.14551378,4411.3331835546005
1652281200,2022-05-11 15:00:00,BTC/USDT,31714.45,31714.45,30843.13,30866.60,5.88284455,181583.40958702998
1652277600,2022-05-11 14:00:00,BTC/USDT,31412.54,31885.97,30808.93,31738.64,1.30649844,41466.483647721594
1652274000,2022-05-11 13:00:00,BTC/USDT,29333.79,31640.82,29229.94,31169.58,25.03336519,780279.4789589203
1652270400,2022-05-11 12:00:00,BTC/USDT,31480.69,31646.07,29203.13,29353.35,14.85969360,436181.78713356
1652266800,2022-05-11 11:00:00,BTC/USDT,31665.81,31665.81,31539.57,31539.57,1.54205624,48635.790725416795
1652263200,2022-05-11 10:00:00,BTC/USDT,31833.19,32064.74,31769.77,31911.62,0.91626325,29239.444653964998
1652259600,2022-05-11 09:00:00,BTC/USDT,30517.76,31782.24,30517.76,31782.24,1.02135709,32461.0161600816
1652256000,2022-05-11 08:00:00,BTC/USDT,30594.88,30594.88,30557.97,30557.97,0.01392004,425.3681647188
1652252400,2022-05-11 07:00:00,BTC/USDT,30383.47,30639.99,30257.12,30418.88,0.31765874,9662.8230930112
1652248800,2022-05-11 06:00:00,BTC/USDT,31330.55,31371.78,30503.77,30503.77,0.44817865,13671.1384585105
1652245200,2022-05-11 05:00:00,BTC/USDT,31176.64,31727.49,31176.64,31486.91,2.17019913,68332.86468838829
1652241600,2022-05-11 04:00:00,BTC/USDT,31169.85,31333.32,31169.85,31333.32,0.03069551,961.7922373931999
1652238000,2022-05-11 03:00:00,BTC/USDT,31476.44,31476.44,31369.06,31369.06,0.01980258,621.1883201748001
1652234400,2022-05-11 02:00:00,BTC/USDT,31341.77,31428.20,31243.89,31353.20,0.12282062,3850.8194629840004
1652230800,2022-05-11 01:00:00,BTC/USDT,31050.39,31050.39,31050.39,31050.39,0.00032539,10.1034864021
1652227200,2022-05-11 00:00:00,BTC/USDT,30994.64,31300.00,30966.35,30972.82,0.18985921,5880.4751366722
1652223600,2022-05-10 23:00:00,BTC/USDT,30741.27,31024.65,30741.27,30991.92,0.41877106,12978.519189835199
1652220000,2022-05-10 22:00:00,BTC/USDT,30518.61,30823.98,30478.78,30823.98,0.43389695,13374.430908861
1652216400,2022-05-10 21:00:00,BTC/USDT,30977.18,30977.18,30279.23,30283.95,0.66021068,19993.787222586
1652212800,2022-05-10 20:00:00,BTC/USDT,31234.25,31341.75,31053.37,31069.22,2.52260147,78375.26004375341
1652209200,2022-05-10 19:00:00,BTC/USDT,31634.67,31634.67,31271.23,31329.85,0.52185053,16349.4988273205
